ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
3987,0,2037,8,15.300000190734863,91.660003662109375,7.949999809265137,-108.29166666666647,39.04166666666667
3988,0,25,8.600000381469727,3.9000000953674316,9.180000305175781,11.229999542236328,-128.4583333333331,52.125
3989,0,181,3.5,10.5,9.369999885559082,11.800000190734863,-85.12499999999987,47.375
3990,0,219,14.800000190734863,13.100000381469727,9.09000015258789,12.25,-95.37499999999984,36.458333333333336
3991,0,930,8.5,16.600000381469727,8.720000267028809,12.550000190734863,-107.70833333333314,45.54166666666667
3992,0,1876,0.5,10.699999809265137,108.37999725341797,8.510000228881836,-120.37499999999977,49.125
3993,0,345,4.699999809265137,11.199999809265137,10.460000038146973,12.010000228881836,-79.20833333333323,45.208333333333336
3994,0,833,7.400000095367432,11.899999618530273,51.650001525878906,9.84000015258789,-121.37499999999977,45.458333333333336
3995,0,578,2.4000000953674316,12.399999618530273,5.360000133514404,12.850000381469727,-105.79166666666649,51.04166666666667
3996,0,603,3.799999952316284,13.399999618530273,2.5899999141693115,12.829999923706055,-103.54166666666649,49.04166666666667
3997,0,8,-5,9.600000381469727,0.8500000238418579,13.9399995803833,-88.2083333333332,56.458333333333336
3998,0,1542,9.199999809265137,17.399999618530273,6.539999961853027,13.260000228881836,-103.45833333333314,38.958333333333336
3999,0,171,-2.299999952316284,10.399999618530273,1.3799999952316284,13.65999984741211,-86.9583333333332,53.208333333333336
4000,0,2867,3.700000047683716,15.800000190734863,89.80999755859375,8.670000076293945,-106.54166666666649,35.875
4001,0,1775,-0.6000000238418579,11,123.5999984741211,7.5,-117.95833333333312,52.875
4002,0,209,-1.7999999523162842,11.399999618530273,0.5899999737739563,14.229999542236328,-110.8749999999998,58.625
4003,0,1357,11.600000381469727,16.399999618530273,35.439998626708984,10.850000381469727,-109.20833333333314,38.958333333333336
4004,0,507,-2.9000000953674316,10.699999809265137,13.75,11.510000228881836,-63.5416666666666,52.04166666666667
4005,0,49,6.300000190734863,7.400000095367432,5.03000020980835,12.640000343322754,-66.0416666666666,44.125
4006,0,1385,-2.299999952316284,11.5,73.86000061035156,8.680000305175781,-127.04166666666642,57.208333333333336
4007,0,2140,6.699999809265137,17.5,80.48999786376953,9.359999656677246,-117.29166666666644,38.625
4008,0,2354,-3.200000047683716,11,148.4600067138672,7.789999961853027,-116.20833333333312,51.708333333333336
4009,0,2453,-0.800000011920929,16.600000381469727,130.74000549316406,7.78000020980835,-114.79166666666646,45.29166666666667
4010,0,243,-5.900000095367432,8.100000381469727,15.600000381469727,11.239999771118164,-75.29166666666657,56.54166666666667
4011,0,1693,5.300000190734863,16.899999618530273,53.29999923706055,9.609999656677246,-113.79166666666646,44.54166666666667
4012,0,1633,9.399999618530273,16.899999618530273,28.40999984741211,10.779999732971191,-117.04166666666644,39.958333333333336
4013,0,-3,7.300000190734863,10.600000381469727,NA,11.890000343322754,-68.20833333333326,44.208333333333336
4014,0,764,2.5,13,15.800000190734863,11.479999542236328,-124.37499999999976,53.958333333333336
4015,0,302,12.600000381469727,12.300000190734863,7.070000171661377,12.170000076293945,-92.79166666666652,38.458333333333336
4016,0,513,0.10000000149011612,12.199999809265137,4.809999942779541,12.539999961853027,-107.29166666666647,54.29166666666667
4017,0,1765,-0.20000000298023224,10,128.91000366210938,7.519999980926514,-125.95833333333309,52.29166666666667
4018,0,1736,-8.800000190734863,11.100000381469727,122.01000213623047,7.730000019073486,-146.79166666666637,63.458333333333336
4019,0,2754,1.5,16.200000762939453,66.38999938964844,9.1899995803833,-105.95833333333314,40.208333333333336
4020,0,29,-5.900000095367432,7.900000095367432,15.829999923706055,10.539999961853027,-76.79166666666656,57.458333333333336
4021,0,188,4.199999809265137,10.199999809265137,11.859999656677246,12.460000038146973,-91.87499999999986,46.875
4022,0,342,2.700000047683716,12.100000381469727,7.110000133514404,12.619999885559082,-98.5416666666665,49.625
4023,0,921,-0.699999988079071,8,63.900001525878906,9.289999961853027,-142.70833333333303,60.375
4024,0,1813,5.900000095367432,16.600000381469727,42.310001373291016,9.680000305175781,-120.62499999999977,40.79166666666667
4025,0,304,-10.199999809265137,9.199999809265137,2.5799999237060547,12.949999809265137,-100.29166666666649,61.458333333333336
4026,0,3563,-2.0999999046325684,12.5,127.63999938964844,7.96999979019165,-105.70833333333314,39.625
4027,0,568,-1,11.699999809265137,9.529999732971191,12.390000343322754,-104.87499999999982,54.208333333333336
4028,0,450,-3.200000047683716,10.600000381469727,8.880000114440918,11.420000076293945,-62.95833333333327,53.04166666666667
4029,0,353,3.5,10,13.34000015258789,11.600000381469727,-91.79166666666652,47.04166666666667
4030,0,1003,1.5,11,47.959999084472656,9.1899995803833,-122.45833333333309,54.625
4031,0,227,0.8999999761581421,11,13.460000038146973,11.289999961853027,-72.125,49.375
4032,0,486,4.400000095367432,12.399999618530273,13.529999732971191,11.699999809265137,-88.7083333333332,45.375
4033,0,207,12.699999809265137,13.699999809265137,15.279999732971191,11.470000267028809,-90.20833333333319,37.375
4034,0,228,-4.699999809265137,10.600000381469727,1.2100000381469727,13.899999618530273,-116.37499999999977,61.708333333333336
4035,0,209,11.800000190734863,12.600000381469727,8.510000228881836,12.279999732971191,-91.12499999999986,39.208333333333336
4036,0,81,15,11.399999618530273,2.3399999141693115,13.489999771118164,-89.62499999999986,36.208333333333336
4037,0,73,-1.899999976158142,11,7.099999904632568,12.829999923706055,-78.12499999999989,52.04166666666667
4038,0,869,-9.300000190734863,12.5,63.88999938964844,8.529999732971191,-138.37499999999972,65.375
4039,0,376,-1.899999976158142,10.199999809265137,31.40999984741211,10.390000343322754,-62.125,52.04166666666667
4040,0,1380,-0.8999999761581421,11,94.9000015258789,8.390000343322754,-125.62499999999976,55.29166666666667
4041,0,381,13.199999809265137,13.199999809265137,31.93000030517578,10.65999984741211,-83.79166666666654,36.29166666666667
4042,0,474,1.600000023841858,12.399999618530273,12.369999885559082,11.100000381469727,-82.70833333333321,47.54166666666667
4043,0,458,-5.5,9.800000190734863,4.820000171661377,12.6899995803833,-108.29166666666647,60.458333333333336
4044,0,460,-1.7000000476837158,11.899999618530273,26.010000228881836,9.329999923706055,-144.54166666666637,61.708333333333336
4045,0,300,6.300000190734863,12.399999618530273,12.359999656677246,11.489999771118164,-91.37499999999986,44.54166666666667
4046,0,930,-4.300000190734863,11.699999809265137,31.549999237060547,10.40999984741211,-126.62499999999974,60.291666666666664
4047,0,174,7.900000095367432,10.199999809265137,2.319999933242798,13.430000305175781,-86.54166666666653,43.875
4048,0,268,-3.5999999046325684,9.5,8.130000114440918,11.630000114440918,-75.04166666666657,53.54166666666667
4049,0,1555,11.100000381469727,17.200000762939453,22.25,11.59000015258789,-103.37499999999983,37.458333333333336
4050,0,54,4.300000190734863,9.399999618530273,13.15999984741211,11.449999809265137,-55.04166666666663,49.208333333333336
4051,0,72,5,11.199999809265137,8.90999984741211,11.65999984741211,-65.625,45.958333333333336
4052,0,1905,8.5,17.600000381469727,35.61000061035156,10.380000114440918,-113.79166666666646,38.875
4053,0,304,-10.199999809265137,9.199999809265137,3.200000047683716,13.039999961853027,-98.95833333333317,61.208333333333336
4054,0,300,7.199999809265137,12.100000381469727,20.020000457763672,11.199999809265137,-90.45833333333319,43.29166666666667
4055,0,1780,6,18,19.75,11.84000015258789,-115.37499999999979,41.208333333333336
4056,0,1242,-6.099999904632568,11.399999618530273,39.84000015258789,9.8100004196167,-141.62499999999972,61.791666666666664
4057,0,1715,-0.20000000298023224,10.100000381469727,211.19000244140625,6.96999979019165,-119.54166666666643,52.708333333333336
4058,0,344,8.800000190734863,12.300000190734863,1.5099999904632568,13.510000228881836,-94.20833333333317,42.208333333333336
4059,0,735,-4.099999904632568,9.899999618530273,13.460000038146973,11.1899995803833,-68.79166666666659,52.375
4060,0,376,-1.100000023841858,11.899999618530273,38.220001220703125,9.329999923706055,-123.54166666666643,59.208333333333336
4061,0,1029,13.800000190734863,15.699999809265137,5.420000076293945,12.6899995803833,-101.37499999999983,35.04166666666667
4062,0,3159,-0.6000000238418579,16.399999618530273,96.2699966430664,7.900000095367432,-106.95833333333314,38.79166666666667
4063,0,288,10.699999809265137,11.600000381469727,29.360000610351562,10.65999984741211,-77.54166666666656,39.708333333333336
4064,0,18,16,15.300000190734863,0.8500000238418579,14.369999885559082,-122.04166666666643,39.29166666666667
4065,0,483,0.5,12.300000190734863,5.429999828338623,12.300000190734863,-108.45833333333314,54.54166666666667
4066,0,1556,9.5,15.899999618530273,46.720001220703125,9.819999694824219,-113.20833333333312,39.79166666666667
4067,0,1926,2.299999952316284,17.399999618530273,144.17999267578125,7.679999828338623,-114.95833333333312,44.79166666666667
4068,0,356,-3.200000047683716,10.899999618530273,8.729999542236328,12,-106.20833333333314,58.291666666666664
4069,0,269,12.199999809265137,12.699999809265137,4.039999961853027,12.779999732971191,-93.45833333333317,38.458333333333336
4070,0,106,8.899999618530273,12,15.279999732971191,11.300000190734863,-71.625,42.125
4071,0,13,5.699999809265137,9.699999809265137,6.159999847412109,12.069999694824219,-64.20833333333327,45.875
4072,0,869,12.5,14.300000190734863,44.38999938964844,9.930000305175781,-120.9583333333331,39.208333333333336
4073,0,1355,3.200000047683716,10.300000190734863,53.15999984741211,9.0600004196167,-120.9583333333331,50.625
4074,0,2187,5.199999809265137,13.899999618530273,19.389999389648438,10.460000038146973,-106.45833333333314,42.208333333333336
4075,0,407,-0.4000000059604645,10.899999618530273,5.849999904632568,12.170000076293945,-92.29166666666652,51.458333333333336
4076,0,231,-6.800000190734863,8.899999618530273,7.760000228881836,11.680000305175781,-121.2083333333331,65.04166666666667
4077,0,357,-1.2999999523162842,9.399999618530273,9.84000015258789,11.829999923706055,-59.541666666666615,52.375
4078,0,2207,5,15.5,3.930000066757202,13.020000457763672,-105.79166666666649,41.208333333333336
4079,0,143,-0.5,7.199999809265137,27.18000030517578,10.65999984741211,-56.375,52.79166666666667
4080,0,1,3.0999999046325684,7.300000190734863,120.8499984741211,8.369999885559082,-146.8749999999997,60.875
4081,0,253,10.5,11.699999809265137,35.11000061035156,10.34000015258789,-122.70833333333309,44.79166666666667
4082,0,643,0.800000011920929,12,7.650000095367432,11.960000038146973,-107.20833333333314,52.875
4083,0,383,-3.0999999046325684,11,9.220000267028809,11.789999961853027,-102.29166666666649,56.54166666666667
4084,0,462,11.300000190734863,13.300000190734863,4.550000190734863,13.229999542236328,-97.7916666666665,39.875
4085,0,564,6,11.399999618530273,41.95000076293945,10.130000114440918,-74.70833333333323,42.54166666666667
4086,0,480,15.300000190734863,13.5,9.029999732971191,12.40999984741211,-98.5416666666665,35.625
4087,0,2060,7.099999904632568,16.5,31.850000381469727,10.819999694824219,-115.87499999999977,39.125
4088,0,1153,-2.799999952316284,11.800000190734863,90.38999938964844,7.940000057220459,-127.54166666666642,58.458333333333336
4089,0,576,-1.7999999523162842,11.399999618530273,36.970001220703125,10.15999984741211,-144.29166666666637,61.625
4090,0,246,-2.299999952316284,11,4.039999961853027,13.520000457763672,-98.5416666666665,55.208333333333336
4091,0,203,9.800000190734863,10.699999809265137,7.320000171661377,13.619999885559082,-87.87499999999986,41.708333333333336
4092,0,343,4.400000095367432,12.800000190734863,3.4700000286102295,13.5,-97.45833333333317,47.29166666666667
4093,0,218,9.399999618530273,11.899999618530273,1.5099999904632568,14.430000305175781,-84.62499999999987,41.208333333333336
4094,0,248,12.600000381469727,12.199999809265137,7.679999828338623,12.09000015258789,-84.79166666666654,38.125
4095,0,590,-2.9000000953674316,10.100000381469727,7.900000095367432,11.859999656677246,-71.20833333333324,51.625
4096,0,590,1.600000023841858,12.199999809265137,4.010000228881836,13.069999694824219,-103.37499999999983,50.708333333333336
4097,0,762,-6.900000095367432,12.699999809265137,71.779998779296875,8.739999771118164,-141.20833333333303,64.70833333333333
4098,0,302,13.300000190734863,13.100000381469727,6.539999961853027,12.930000305175781,-95.95833333333317,37.875
4099,0,1929,8.300000190734863,17,29.149999618530273,10.760000228881836,-116.12499999999977,38.625
4100,0,1208,-4.199999809265137,9.600000381469727,136.38999938964844,7.699999809265137,-152.79166666666634,61.291666666666664
4101,0,419,-0.30000001192092896,11.300000190734863,7.679999828338623,12.119999885559082,-93.62499999999986,51.54166666666667
4102,0,223,5.900000095367432,9.600000381469727,11.6899995803833,11.460000038146973,-64.625,44.79166666666667
4103,0,578,-2.799999952316284,12.100000381469727,11.539999961853027,11.180000305175781,-122.54166666666643,59.458333333333336
4104,0,400,3.799999952316284,13.100000381469727,3.049999952316284,13.010000228881836,-92.87499999999986,46.708333333333336
4105,0,247,3.299999952316284,12.199999809265137,0.6499999761581421,14.539999961853027,-97.45833333333317,48.875
4106,0,754,-4.800000190734863,11,9.260000228881836,11.920000076293945,-117.54166666666644,60.041666666666664
4107,0,1206,1.5,11.600000381469727,31.31999969482422,10.350000381469727,-125.45833333333309,52.875
4108,0,328,6.699999809265137,11.899999618530273,4.559999942779541,12.8100004196167,-93.37499999999986,44.208333333333336
4109,0,68,15.899999618530273,15.399999618530273,7.320000171661377,12.670000076293945,-122.29166666666643,39.54166666666667
4110,0,99,5.400000095367432,12.300000190734863,19.059999465942383,10.760000228881836,-68.45833333333326,45.208333333333336
4111,0,1421,7,15.300000190734863,51.7400016784668,9.739999771118164,-121.7083333333331,42.29166666666667
4112,0,859,-9.399999618530273,11.899999618530273,48.08000183105469,9.420000076293945,-139.87499999999972,65.875
4113,0,1585,12.699999809265137,15.100000381469727,56.2599983215332,8.539999961853027,-115.70833333333312,36.458333333333336
4114,0,230,3.299999952316284,9.100000381469727,22.290000915527344,10.949999809265137,-56.958333333333286,48.625
4115,0,353,-6.5,7.900000095367432,8.819999694824219,11.739999771118164,-73.04166666666657,57.125
4116,0,146,-3.0999999046325684,10.800000190734863,1.7000000476837158,12.779999732971191,-155.04166666666634,62.708333333333336
4117,0,239,12.300000190734863,12.399999618530273,11.0600004196167,11.850000381469727,-85.37499999999987,38.458333333333336
4118,0,179,2,11.399999618530273,3.6500000953674316,12.529999732971191,-88.37499999999986,48.708333333333336
4119,0,262,-2.5,10.199999809265137,3.2200000286102295,12.649999618530273,-89.79166666666653,53.208333333333336
4120,0,227,-3.0999999046325684,10,3.130000114440918,13.180000305175781,-91.04166666666652,54.125
4121,0,257,-0.5,12,2.890000104904175,13.539999961853027,-80.62499999999989,50.208333333333336
4122,0,132,10.399999618530273,11,40.58000183105469,9.9399995803833,-122.87499999999977,46.208333333333336
4123,0,2040,5.199999809265137,17.200000762939453,29.65999984741211,10.569999694824219,-107.3749999999998,40.625
4124,0,379,7,11.300000190734863,5.150000095367432,12.770000457763672,-92.37499999999986,43.208333333333336
4125,0,394,8.399999618530273,12.800000190734863,7.920000076293945,12.6899995803833,-96.12499999999983,42.875
4126,0,218,-3,9.800000190734863,3.259999990463257,12.869999885559082,-89.87499999999986,53.875
4127,0,512,-2.9000000953674316,10.399999618530273,8.510000228881836,12.039999961853027,-105.29166666666649,57.54166666666667
4128,0,889,1.5,13.800000190734863,13.260000228881836,11.489999771118164,-115.70833333333312,53.875
4129,0,2095,8.399999618530273,16.600000381469727,50.790000915527344,9.720000267028809,-106.3749999999998,36.29166666666667
4130,0,731,9,14,6.659999847412109,13.020000457763672,-99.70833333333317,42.54166666666667
4131,0,917,1.7000000476837158,11.699999809265137,25.670000076293945,10.329999923706055,-124.62499999999976,54.458333333333336
4132,0,418,-5.5,9.699999809265137,11.739999771118164,11.489999771118164,-108.70833333333314,60.708333333333336
4133,0,392,-4.400000095367432,10,7.130000114440918,12.029999732971191,-101.62499999999983,57.375
4134,0,648,-3.0999999046325684,10.100000381469727,26.1200008392334,10.390000343322754,-71.04166666666659,51.54166666666667
4135,0,2593,-1.100000023841858,15.300000190734863,44.86000061035156,9.430000305175781,-110.20833333333313,44.54166666666667
4136,0,21,-7.300000190734863,9,0.7200000286102295,13.979999542236328,-94.04166666666652,58.458333333333336
4137,0,565,1.2000000476837158,10.600000381469727,2.3299999237060547,13.4399995803833,-105.04166666666649,52.208333333333336
4138,0,493,-6,10.199999809265137,3.3499999046325684,12.680000305175781,-106.6249999999998,60.041666666666664
4139,0,198,3.9000000953674316,11.399999618530273,19.200000762939453,11.079999923706055,-75.875,46.208333333333336
4140,0,1505,-7.800000190734863,10.399999618530273,100.47000122070312,7.679999828338623,-148.20833333333303,63.875
4141,0,312,6.699999809265137,12.199999809265137,10.829999923706055,11.84000015258789,-92.37499999999986,44.208333333333336
4142,0,537,1.399999976158142,12.100000381469727,1.690000057220459,13.579999923706055,-100.70833333333316,50.29166666666667
4143,0,2643,3,18.200000762939453,75.61000061035156,8.609999656677246,-107.04166666666647,37.375
4144,0,817,1.2000000476837158,7.699999809265137,215.6699981689453,7.179999828338623,-133.87499999999972,58.125
4145,0,878,0.800000011920929,11,93.91999816894531,7.989999771118164,-127.87499999999974,56.375
4146,0,333,-0.20000000298023224,12.300000190734863,3.450000047683716,12.4399995803833,-87.62499999999986,49.875
4147,0,1252,8.100000381469727,15.199999809265137,10.720000267028809,12.140000343322754,-121.79166666666643,42.04166666666667
4148,0,1356,1,13.399999618530273,31.219999313354492,10.350000381469727,-114.95833333333312,51.708333333333336
4149,0,449,4.900000095367432,12.399999618530273,74.279998779296875,8.739999771118164,-71.625,43.958333333333336
4150,0,1722,6.699999809265137,16.899999618530273,39.4900016784668,9.819999694824219,-120.29166666666643,40.708333333333336
4151,0,224,11.600000381469727,12.399999618530273,4.289999961853027,12.680000305175781,-93.45833333333317,39.79166666666667
4152,0,488,3.700000047683716,7.300000190734863,198.2100067138672,7.809999942779541,-132.62499999999974,56.875
4153,0,863,2.200000047683716,11.300000190734863,32.16999816894531,10.149999618530273,-122.54166666666643,54.54166666666667
4154,0,313,-1.7999999523162842,10.899999618530273,4.420000076293945,13.289999961853027,-100.20833333333316,55.125
4155,0,754,8.800000190734863,15.399999618530273,7.28000020980835,12.739999771118164,-101.87499999999983,43.875
4156,0,607,-5.599999904632568,9,15.479999542236328,11,-66.20833333333326,55.29166666666667
4157,0,380,1.600000023841858,11.199999809265137,12.029999732971191,11.600000381469727,-76.70833333333323,47.625
4158,0,219,4.300000190734863,7.099999904632568,115.26000213623047,7.96999979019165,-133.45833333333306,57.458333333333336
4159,0,170,13.600000381469727,13.5,11.569999694824219,11.930000305175781,-90.62499999999986,36.79166666666667
4160,0,289,2.700000047683716,11.899999618530273,3.690000057220459,13.960000038146973,-98.45833333333317,49.875
4161,0,210,-8,9.600000381469727,6.53000020980835,12.15999984741211,-96.54166666666652,59.208333333333336
4162,0,138,-8.800000190734863,9.300000190734863,3.109999895095825,13.239999771118164,-95.87499999999984,59.875
4163,0,970,-6.800000190734863,10.800000190734863,68.69999694824219,8.479999542236328,-136.5416666666664,64.95833333333333
4164,0,181,3.799999952316284,11.300000190734863,3.190000057220459,13.279999732971191,-89.04166666666653,47.708333333333336
4165,0,686,2,12.199999809265137,6.360000133514404,11.829999923706055,-110.1249999999998,52.208333333333336
4166,0,2227,8.5,16.299999237060547,14.6899995803833,11.390000343322754,-109.3749999999998,35.54166666666667
4167,0,226,12.300000190734863,12.300000190734863,4.320000171661377,13,-85.54166666666654,38.625
4168,0,136,6.800000190734863,11.899999618530273,35.45000076293945,10.460000038146973,-73.125,44.125
4169,0,675,1.399999976158142,11.899999618530273,5.570000171661377,12.100000381469727,-111.20833333333313,53.54166666666667
4170,0,398,-5,9.399999618530273,4.119999885559082,12.529999732971191,-102.95833333333314,58.625
4171,0,1164,10.800000190734863,17.200000762939453,4.150000095367432,14.149999618530273,-102.04166666666649,38.29166666666667
4172,0,653,-2.700000047683716,10.699999809265137,40.959999084472656,9.520000457763672,-66.70833333333326,51.125
4173,0,470,-1.2999999523162842,11,14.25,11.920000076293945,-109.1249999999998,56.79166666666667
4174,0,263,1.7000000476837158,11.699999809265137,0.8899999856948853,14.609999656677246,-99.54166666666649,51.29166666666667
4175,0,614,-2.5999999046325684,10.899999618530273,24.450000762939453,9.890000343322754,-114.79166666666646,58.708333333333336
4176,0,878,2.200000047683716,10.399999618530273,41.58000183105469,9.579999923706055,-127.20833333333309,54.708333333333336
4177,0,294,-2.799999952316284,11.399999618530273,7.789999961853027,12.15999984741211,-99.79166666666649,55.958333333333336
4178,0,316,-5.300000190734863,10.199999809265137,5.869999885559082,12.369999885559082,-99.37499999999983,57.958333333333336
4179,0,336,-1,10.800000190734863,6.75,12.199999809265137,-93.70833333333317,52.708333333333336
4180,0,1703,11.600000381469727,16.200000762939453,23.790000915527344,11.15999984741211,-111.6249999999998,35.708333333333336
4181,0,316,10.300000190734863,12.399999618530273,8.020000457763672,12.970000267028809,-95.62499999999984,40.79166666666667
4182,0,1729,6.300000190734863,16,17.25,11.300000190734863,-108.8749999999998,43.04166666666667
4183,0,92,9.699999809265137,9.699999809265137,30.43000030517578,10.270000457763672,-123.87499999999976,45.375
4184,0,759,0.10000000149011612,12.399999618530273,20.420000076293945,11.4399995803833,-115.12499999999979,55.29166666666667
4185,0,394,5.800000190734863,13.199999809265137,2.0999999046325684,13.520000457763672,-97.70833333333317,45.875
4186,0,176,0.20000000298023224,9.100000381469727,29.389999389648438,10.449999809265137,-63.875,50.54166666666667
4187,0,357,1.7999999523162842,11,18.989999771118164,10.8100004196167,-85.7083333333332,48.04166666666667
4188,0,318,-2,10.5,6.730000019073486,12.319999694824219,-92.70833333333319,53.375
4189,0,1621,-8.699999809265137,11.5,66.94999694824219,8.649999618530273,-129.4583333333331,62.958333333333336
4190,0,12,-2.700000047683716,11,0.4300000071525574,14.489999771118164,-82.37499999999989,53.625
4191,0,181,6.400000095367432,11.600000381469727,24.729999542236328,10.350000381469727,-69.29166666666659,44.458333333333336
4192,0,659,-6.099999904632568,10.300000190734863,10.449999809265137,11.850000381469727,-119.20833333333312,62.041666666666664
4193,0,361,-0.6000000238418579,11.800000190734863,1.4199999570846558,12.960000038146973,-105.04166666666649,54.958333333333336
